group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
melanoma,ITGB2-AS1,10.197712,0.5023304,2.0299756096772853e-24,9.107428050656354e-23,0.27338732197710136,0.1905316582078376
melanoma,NDUFB9,10.193736,0.4015871,2.114778777441475e-24,9.47058138269913e-23,0.35986223587452293,0.27714452117480654
melanoma,NDUFA11,10.190496,0.3021043,2.1864397602579813e-24,9.773664509379075e-23,0.4847807874895281,0.3985356518845162
melanoma,RAP1GDS1,10.186155,0.28893584,2.2862726288882355e-24,1.0182834226051939e-22,0.5803779205063763,0.5042848822697396
melanoma,CUL1,10.180222,0.29947367,2.430086399726389e-24,1.080375911878357e-22,0.5404449408917434,0.46218487394957986
melanoma,MYOF,10.177402,0.37750137,2.501524402748512e-24,1.1101249614439644e-22,0.39597877687796706,0.3136700224644313
melanoma,WDR26,10.1473255,0.25849462,3.405676078557664e-24,1.5059224620519572e-22,0.6606162152099041,0.600632332140777
melanoma,RGS12,10.143174,0.7340207,3.553599879743975e-24,1.5685052994387928e-22,0.20050265289025412,0.12114152591729761
melanoma,PSMB3,10.096707,0.3131479,5.712841060398276e-24,2.5035505797006087e-22,0.48720096807223306,0.40685581163158335
melanoma,MVP,10.074221,0.3259772,7.182788513238847e-24,3.1365269199892267e-22,0.4379596016010425,0.35260837008070556
melanoma,PTPN22,-10.073793,-0.59436363,7.214078660319326e-24,3.144595104847186e-22,0.23205808433398492,0.29836092852982776
melanoma,ZFYVE16,-10.065129,-0.30201572,7.878390443294592e-24,3.4280776572498685e-22,0.5186633156473983,0.5579499126383226
melanoma,CACNA2D3,-10.064368,-0.45811063,7.939533962435439e-24,3.4485681941969573e-22,0.31750907567718517,0.3796488892586738
melanoma,NDRG1,10.057378,0.48630136,8.52381681379774e-24,3.6892943285257554e-22,0.28623289583915107,0.2053415425576171
melanoma,CYTH4,10.028654,0.29643187,1.1406042296540516e-23,4.928093028158465e-22,0.4941822582146514,0.4080206339961727
melanoma,FARP2,10.024134,0.5647453,1.1940257912379067e-23,5.149839532999906e-22,0.24471749045890348,0.16557117896663617
melanoma,PRKCA,10.008504,0.32139143,1.3985126539879172e-23,6.010665331264007e-22,0.5429582053430141,0.4735002912055912
melanoma,FOXN2,-9.99118,-0.25732946,1.665859937046525e-23,7.122276779626964e-22,0.606441403704738,0.640153090939346
melanoma,IRF2BP2,9.990273,0.29425326,1.6811777578397854e-23,7.175266670460204e-22,0.5268546960811691,0.4514518678758632
melanoma,IFI6,9.989767,0.80513763,1.6897841984316782e-23,7.199478127380523e-22,0.18318905333705668,0.10566602878775272
