Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,group,library
prerank,Mannose_type,-0.6604642950368492,-1.121744464587078,0.3670886075949367,1.0,1.0,7/22,20.89%,B3GAT1;LARGE2;B4GALT2;B4GAT1;B4GALT3;POMGNT2;MGAT5B,0,KEGG
prerank,Glycosaminoglycan_biosynthesis,-0.6232620500276025,-1.121575931104031,0.36082474226804123,1.0,1.0,9/51,13.19%,B3GNT7;CHST4;NDST3;B3GALT6;B4GALT2;NDST4;CHST2;CHST14;CHST13,0,KEGG
prerank,Systemic_lupus,-0.654144579153859,-1.120310461843033,0.30927835051546393,1.0,1.0,24/46,20.76%,CD28;CTSG;C1QC;C8G;C1QA;C1QB;HLA-DPA1;FCGR3A;HLA-DOA;HLA-DPB1;SNRPB;HLA-DRA;HLA-DMA;FCGR1A;SNRPD3;TNF;SNRPD1;HLA-DRB1;HLA-DQA2;TRIM21;IL10;C3;SSB;ELANE,0,KEGG
prerank,Protein_export,-0.6769027924671613,-1.1196006302522934,0.36470588235294116,1.0,1.0,17/23,27.81%,SRP14;SEC61G;SEC61B;SPCS1;SEC11C;HSPA5;SRP72;SRP9;OXA1L;SRPRB;SEC61A1;SEC11A;SRPRA;SEC62;SPCS3;SPCS2;SRP68,0,KEGG
prerank,Bladder_cancer,-0.620624220990607,-1.1167796677774982,0.3626373626373626,1.0,1.0,14/40,20.76%,EGF;CCND1;E2F1;UPK3A;HRAS;MYC;MAP2K2;CDK4;THBS1;TYMP;CDKN1A;HBEGF;MAPK3;TP53,0,KEGG
prerank,Chemical_carcinogenesis,-0.6233701639307755,-1.1135602585233673,0.23,1.0,1.0,33/180,14.11%,EGF;SULT1A4;AIPL1;TNFSF11;CHRNB2;CCND1;UGT2B7;AKR1C2;UGT2B17;FGF8;DLL3;GSTM5;EPHX2;GSTP1;CYP2E1;E2F1;CBR1;HSP90AB1;GSTM1;GSTA4;GSTO1;GNAI2;AIP;HRAS;MYC;HSD11B1L;HSP90AA1;GSTM4;EIF4EBP1;RELA;RPS6KB2;GSTM3;MAP2K2,0,KEGG
prerank,Retrograde_endocannabinoid,-0.62230592620182,-1.112332138392508,0.23,1.0,1.0,40/133,14.24%,GABRR3;GNG12;GNB3;GABRA4;GNG8;GABRA1;SLC17A7;NDUFB11;NDUFA4;NDUFC2;NDUFB10;NDUFB7;NDUFA3;NDUFA1;NDUFS5;NDUFA8;GNGT2;NDUFA11;NDUFA13;NDUFB2;NDUFAB1;NDUFA2;NDUFS7;NDUFB8;NDUFB3;NDUFA7;NDUFB4;GRM1;NDUFB1;GNG5;GNAI2;GNB2;NDUFS6;NDUFC1;NDUFS8;NDUFB5;NDUFA6;NDUFA9;NDUFS3;NDUFA12,0,KEGG
prerank,Cell_adhesion,-0.6152507079375309,-1.106569403845714,0.27,1.0,1.0,32/132,17.02%,CD28;CLDN5;CTLA4;CDH15;MAG;L1CAM;CLDN11;ICOS;CD8A;CD2;CD6;HLA-B;CD22;HLA-DPA1;HLA-A;HLA-C;HLA-DOA;ICAM3;HLA-DPB1;HLA-DRA;HLA-DMA;ITGB2;SELPLG;TIGIT;ITGB7;HLA-E;CD8B;SDC4;HLA-DRB1;SPN;F11R;HLA-DQA2,0,KEGG
prerank,Glycolysis_/,-0.6214278066730687,-1.1063971342120411,0.2653061224489796,1.0,1.0,21/56,19.29%,ADH4;ALDOB;ADH6;GAPDH;ALDH1B1;TPI1;LDHB;ENO2;ALDOC;G6PC3;LDHA;ENO1;PGAM1;PKM;ALDOA;PFKL;PGK1;FBP1;ALDH3B1;PDHB;ALDH2,0,KEGG
prerank,Thyroid_cancer,-0.6343462627564069,-1.1059153181189207,0.3146067415730337,1.0,1.0,17/36,24.03%,CCND1;LEF1;GADD45G;HRAS;MYC;MAP2K2;BAX;GADD45A;TPM3;BAK1;NCOA4;CDKN1A;MAPK3;GADD45B;TP53;RXRA;NRAS,0,KEGG
prerank,Parkinson_disease,-0.6237634986550573,-1.097323654354096,0.13,1.0,1.0,118/221,20.28%,SLC25A4;CAMK2A;DRD2;UBA52;RPS27A;ATP5F1E;UQCR10;COX8A;COX7C;UQCR11;UQCRB;COX6B1;ATP5PO;COX4I1;COX6A1;UBB;SLC25A5;NDUFB11;ATP5F1D;COX5B;NDUFA4;UQCRQ;ATP5PD;SLC25A6;NDUFC2;COX6C;PSMB4;NDUFB10;NDUFB7;ATP5MC3;NDUFA3;NDUFA1;COX7A2;NDUFS5;NDUFA8;ATP5MC2;NDUFA11;NDUFA13;ATP5PF;PSMB6;UQCRH;CALM2;CYC1;NDUFB2;COX7B;NDUFAB1;PSMC5;NDUFA2;PARK7;NDUFS7;NDUFB8;NDUFB3;NDUFA7;UBE2L6;ADRM1;ATP5F1B;CALM3;NDUFB4;TUBB;PSMA2;PSMA7;HTRA2;CALM1;UBC;ATP5F1A;ATP5MC1;PSMB3;NDUFB1;ATP5PB;PSMA4;PSMB1;TXN;COX5A;GNAI2;NDUFS6;NDUFC1;NDUFS8;NDUFB5;TUBB2A;SDHD;UQCRC1;PSMC3;VDAC1;NDUFA6;TUBA4A;NDUFA9;PSMD2;COX7A2L;DAXX;TXN2;NDUFS3;NDUFA12;PSMC4;PSMD9;BAX;PSMD8;SEM1;CYCS;UBA1;GNAS;COX7A1;NDUFB9;PSMB5;HSPA5;VDAC2;PSMB2;ATF4;PSMD3;ATP5F1C;PSMD4;NDUFB6;PSMD13;UBA7;NDUFA4L2;TUBA1B;CALML4;UQCRFS1;TUBB4B,0,KEGG
prerank,T_cell,-0.6001523533971042,-1.0947868894665198,0.39,1.0,1.0,29/96,20.41%,CD28;CTLA4;CD3D;CD3E;ICOS;CD8A;CD3G;GRAP2;CARD11;LCK;PRKCQ;ITK;PTPN6;HRAS;NFATC2;CD247;RELA;MAP2K2;TNF;NFKBIE;CDK4;ZAP70;CD8B;MAPK11;IL10;CD8B2;MAPK3;MAPK12;RHOA,0,KEGG
prerank,Renin_secretion,-0.6090846591619159,-1.0935216971702864,0.37894736842105264,1.0,1.0,8/56,11.32%,CLCA1;AQP1;CLCA4;EDN2;CALM2;CALM3;CALM1;GNAI2,0,KEGG
prerank,Endometrial_cancer,-0.5899261348153056,-1.0931084886204048,0.40816326530612246,1.0,1.0,19/57,24.63%,EGF;CCND1;LEF1;GADD45G;HRAS;MYC;MAP2K2;BAX;GADD45A;BAD;BAK1;CDKN1A;MAPK3;GADD45B;TP53;NRAS;ARAF;PIK3R2;ELK1,0,KEGG
prerank,Citrate_cycle,-0.616893621424546,-1.0926773515306392,0.4578313253012048,1.0,1.0,11/28,24.95%,OGDHL;MDH2;IDH3G;SDHD;IDH3B;MDH1;PDHB;PDHA1;SUCLG1;FH;ACLY,0,KEGG
prerank,Non-alcoholic_fatty,-0.6028187183523224,-1.0906414567277494,0.27,1.0,1.0,67/146,20.24%,CYP2E1;UQCR10;COX8A;COX7C;UQCR11;UQCRB;COX6B1;COX4I1;COX6A1;NDUFB11;COX5B;NDUFA4;UQCRQ;NDUFC2;COX6C;NDUFB10;NDUFB7;CEBPA;NDUFA3;NDUFA1;COX7A2;NDUFS5;NDUFA8;NDUFA11;NDUFA13;UQCRH;CYC1;NDUFB2;COX7B;NDUFAB1;NDUFA2;NDUFS7;NDUFB8;NDUFB3;NDUFA7;NDUFB4;NDUFB1;COX5A;NDUFS6;NDUFC1;NDUFS8;NDUFB5;SDHD;UQCRC1;NDUFA6;NDUFA9;RELA;COX7A2L;NDUFS3;NDUFA12;BAX;TNF;CYCS;MAP3K11;RAC1;COX7A1;NDUFB9;GSK3A;MAPK11;ATF4;MLXIPL;NDUFB6;IRS1;NDUFA4L2;MAPK12;TNFRSF1A;UQCRFS1,0,KEGG
prerank,Malaria_ACKR1,-0.6038385560425631,-1.0901340577209777,0.3804347826086957,1.0,1.0,14/43,17.67%,KLRK1;HBA1;CCL2;GYPB;CD81;MYD88;KLRB1;ITGB2;TNF;HBA2;THBS1;GYPC;MET;IL10,0,KEGG
prerank,HIF-1_signaling,-0.593571766662332,-1.0856833996341135,0.27,1.0,1.0,27/102,19.85%,EGF;NOS2;CAMK2A;ALDOB;GAPDH;RPS6;ELOB;TIMP1;LDHB;ENO2;ALDOC;LDHA;ENO1;EIF4EBP1;RELA;RPS6KB2;ALDOA;MAP2K2;PFKL;RBX1;PGK1;HMOX1;MKNK2;CYBB;PDHB;CDKN1A;MAPK3,0,KEGG
prerank,Arginine_biosynthesis,-0.6774883282005504,-1.0850879654745142,0.3950617283950617,1.0,1.0,2/20,1.42%,ACY1;NOS2,0,KEGG
prerank,Neuroactive_ligand-receptor,-0.6023211691476009,-1.0831994796011268,0.23,1.0,1.0,29/232,8.86%,GABRR3;S1PR5;NMUR1;OXT;PRL;CHRNB2;CTSG;GABRA4;SCT;GABRA1;UCN2;GHRHR;NPFFR2;RLN2;DRD2;P2RX3;CCKBR;EDN2;CGA;GPR83;S1PR1;P2RY10;TSPO;GNRH2;GLP2R;GZMA;ADORA3;PTGDR;S1PR4,0,KEGG
prerank,Leishmaniasis_C3,-0.6044145257707982,-1.0822702933808197,0.3979591836734694,1.0,1.0,35/69,26.62%,EEF1A2;NOS2;EEF1A1;MARCKSL1;HLA-DPA1;FCGR3A;PTPN6;HLA-DOA;HLA-DPB1;MYD88;HLA-DRA;HLA-DMA;RELA;CYBA;FCGR1A;ITGB2;TNF;HLA-DRB1;MAPK11;HLA-DQA2;IRAK1;IL10;CYBB;MAPK3;MAPK12;NCF4;NCF1;HLA-DQA1;NFKBIA;TLR4;ELK1;HLA-DMB;FCGR3B;NCF2;ITGB1,0,KEGG
prerank,Apelin_signaling,-0.6108755539104378,-1.0787926303692539,0.37,1.0,1.0,19/122,12.14%,GNG12;GNB3;NOS2;MYL4;GNG8;CCND1;CAMK4;RPS6;RRAS;GNGT2;CALM2;CALM3;CALM1;GNG5;GABARAPL2;GNAI2;GNB2;HRAS;GABARAP,0,KEGG
prerank,Renin-angiotensin_system,-0.6497702656041626,-1.0783098085439824,0.4,1.0,1.0,2/17,6.37%,CTSG;KLK1,0,KEGG
prerank,Pancreatic_secretion,-0.6054576659215493,-1.0727011600072678,0.38,1.0,1.0,6/87,5.10%,CTRB1;ATP1A2;SCT;CLCA1;CLCA4;ATP1B4,0,KEGG
prerank,Sphingolipid_metabolism,-0.5868371637587358,-1.0709393932937012,0.3763440860215054,1.0,1.0,2/46,4.41%,UGT8;ENPP7,0,KEGG
prerank,Vibrio_cholerae,-0.6086799802732538,-1.0698648158505317,0.43010752688172044,1.0,1.0,19/48,20.80%,ATP6V1B1;ACTG1;ACTB;SEC61G;ATP6V1F;ATP6V0E2;ATP6V1G1;SEC61B;KDELR1;KDELR2;ATP6AP1;ATP6V0B;PDIA4;GNAS;ATP6V0E1;ATP6V0C;ARF1;ATP6V0D1;ATP6V0D2,0,KEGG
prerank,JAK-STAT_signaling,-0.5814312274849229,-1.0672531716525597,0.38,1.0,1.0,9/123,7.37%,EGF;IL24;IL22RA2;PRL;CCND1;IFNL1;AOX1;IL2RB;IL7R,0,KEGG
prerank,Spliceosome_ACIN1,-0.5857643440928251,-1.0636387477229092,0.37,1.0,1.0,87/132,33.79%,PCBP1;HSPA8;SF3B5;LSM3;SNRPD2;PUF60;SNRPF;SNRPE;BUD31;HNRNPA1;LSM2;HSPA1A;PQBP1;SNRPB2;ZMAT2;LSM7;RBM8A;LSM5;SF3B6;SNRPB;SRSF9;SNRPC;LSM4;SNRPG;ALYREF;HNRNPK;SRSF3;SNRPD3;PRPF19;SF3B4;PHF5A;SNRPD1;CWC15;SRSF8;HSPA1B;XAB2;HSPA6;ISY1;SRSF5;SNU13;SLU7;SYF2;SF3A1;PPIL1;MAGOH;SNRNP27;LSM6;SF3B2;HSPA2;RBM22;PRPF31;HSPA1L;EIF4A3;SRSF2;RBMXL1;PLRG1;SNRPA;PPIE;TXNL4A;BCAS2;SRSF6;HNRNPA1L2;PRPF6;LSM8;PRPF4;MAGOHB;U2AF1L4;DDX23;HNRNPA3;U2AF2;HNRNPM;PRPF38A;RBM17;NCBP2;SRSF1;RBMX;SART1;U2AF1;CHERP;DDX42;DDX5;WBP11;PPIH;PRPF40A;PRPF38B;SNRNP200;RP9,0,KEGG
prerank,Inflammatory_mediator,-0.6009519700849518,-1.0636061205518084,0.39,1.0,1.0,10/86,10.13%,NGF;CAMK2A;TRPA1;PLA2G4E;ASIC4;PPP1CA;CALM2;CALM3;PRKCQ;CALM1,0,KEGG
prerank,Mineral_absorption,-0.5974719237492027,-1.0629490253212848,0.45918367346938777,1.0,1.0,12/53,11.82%,ATP1A2;ATP1B4;S100G;FTL;MT1E;MT2A;MT1X;ATP1B2;MT1F;FTH1;SLC39A4;MT1G,0,KEGG
prerank,Protein_processing,-0.577923838924603,-1.059775354329853,0.3939393939393939,1.0,1.0,72/162,27.35%,DERL3;DNAJC5G;SEC61G;SSR4;HSPA8;DNAJC5B;HSPA1A;HSP90AB1;RNF5;SEC61B;LMAN1L;SVIP;CALR;ERP29;STUB1;HSP90AA1;SSR3;UBXN1;SSR2;PRKCSH;DAD1;BAG1;DNAJB1;PDIA4;BAX;WFS1;SKP1;RBX1;BCAP31;UBXN6;LMAN2;HSP90B1;CANX;HSPA5;ATF4;HSPA1B;HSPH1;P4HB;HSPBP1;BAK1;PREB;HSPA6;CKAP4;RAD23A;SEL1L2;RPN1;HYOU1;RPN2;SSR1;PDIA3;PDIA6;HSPA2;HSPA1L;LMAN1;DDOST;DNAJB2;SEC61A1;UBQLN2;TRAM1;DNAJA2;GANAB;EIF2AK1;EIF2S1;SYVN1;SEC62;UBQLN4;CAPN1;DDIT3;DNAJA1;ERO1A;MAN1B1;CAPN2,0,KEGG
prerank,Porphyrin_and,-0.6295629621689651,-1.0566016356633054,0.47126436781609193,1.0,1.0,2/25,3.66%,UGT2B7;UGT2B17,0,KEGG
prerank,Inflammatory_bowel,-0.6018221724859604,-1.0541911788649065,0.44329896907216493,1.0,1.0,17/54,18.80%,GATA3;IL18RAP;TBX21;HLA-DPA1;HLA-DOA;HLA-DPB1;IL13;HLA-DRA;IL2RG;MAF;HLA-DMA;RELA;TNF;HLA-DRB1;HLA-DQA2;IL10;STAT4,0,KEGG
prerank,Measles_ADAR,-0.5822477807586068,-1.0532077895019059,0.39,1.0,1.0,45/121,24.94%,CD28;TP73;CCND1;CD3D;CD3E;CD3G;IL2RB;RACK1;HSPA8;CSNK2B;HSPA1A;FADD;CSNK2A3;MYD88;IL2RG;RELA;OAS2;BBC3;IRF7;BAX;CDK4;CYCS;TRADD;BAD;HSPA1B;IRAK1;BAK1;HSPA6;SLAMF1;EIF3H;TP53;HSPA2;CD209;HSPA1L;IL2RA;CCND2;MSN;NFKBIA;TLR4;MX1;PIK3R2;IFNAR2;EIF2AK1;EIF2S1;CCND3,0,KEGG
prerank,PD-L1_expression,-0.5903075175922705,-1.0523062872983902,0.42424242424242425,1.0,1.0,21/86,16.70%,CD28;EGF;CD3D;CD3E;CD3G;CSNK2B;BATF3;LCK;PRKCQ;PTPN6;HRAS;CSNK2A3;NFATC2;MYD88;CD247;RELA;RPS6KB2;MAP2K2;NFKBIE;ZAP70;MAPK11,0,KEGG
prerank,Hepatitis_C,-0.5864197112644021,-1.0513324552421834,0.36,1.0,1.0,43/133,24.62%,CLDN5;EGF;IFIT1B;CCND1;CLDN11;E2F1;CD81;YWHAH;YWHAB;CXCL10;FADD;IFIT1;HRAS;MYC;PPP2CA;EIF3E;RELA;MAP2K2;OAS2;IRF7;BAX;TNF;CDK4;CYCS;TRADD;BAD;BAK1;PPP2R2B;CDKN1A;PPP2R1A;MAPK3;TNFRSF1A;TP53;PSME3;RXRA;NFKBIA;NRAS;MX1;ARAF;PIK3R2;IFNAR2;EIF2AK1;EIF2S1,0,KEGG
prerank,Cholinergic_synapse,-0.5973976632073331,-1.0510883147752013,0.37,1.0,1.0,7/104,6.39%,GNG12;GNB3;CHRNB2;GNG8;CAMK2A;SLC5A7;CAMK4,0,KEGG
prerank,RNA_polymerase,-0.6310931474436214,-1.0501769815897968,0.5116279069767442,1.0,1.0,13/29,21.91%,POLR2L;POLR2I;POLR2J;POLR2G;POLR3GL;POLR3K;POLR2K;POLR1E;POLR2F;POLR1D;POLR2J3;POLR2E;POLR2H,0,KEGG
prerank,Pentose_phosphate,-0.610517413118157,-1.0477653396457205,0.46511627906976744,1.0,1.0,9/28,16.27%,ALDOB;TKT;PGLS;ALDOC;TALDO1;G6PD;ALDOA;PFKL;FBP1,0,KEGG
prerank,Aldosterone_synthesis,-0.5863364600653199,-1.0457435664818682,0.49,1.0,1.0,17/83,17.10%,ATP1A2;CAMK2A;CYP21A2;ATP1B4;CAMK4;ATP1B2;CALM2;CALM3;CALM1;POMC;CACNA1I;ORAI1;GNAS;CREB3L4;GNA11;CREB3;ATF4,0,KEGG
prerank,Cytosolic_DNA-sensing,-0.592435861598841,-1.0397508291854454,0.4895833333333333,1.0,1.0,19/45,24.45%,POLR2L;PYCARD;CXCL10;POLR3GL;CCL4;POLR3K;POLR2K;RELA;CCL4L2;IRF7;CASP1;POLR2F;POLR1D;IL33;RIPK3;POLR2E;POLR2H;NFKBIA;CCL5,0,KEGG
prerank,Pathways_of,-0.5812184731373998,-1.0387639319188737,0.32,1.0,1.0,166/426,20.28%,WNT5A;SLC25A4;WNT8B;NOS2;WNT11;FZD7;WNT7A;CAMK2A;WNT10A;WNT8A;UBA52;RPS27A;ATP5F1E;UQCR10;COX8A;COX7C;UQCR11;UQCRB;COX6B1;ATP5PO;COX4I1;COX6A1;UBB;SLC25A5;NDUFB11;ATP5F1D;GPX7;COX5B;NDUFA4;UQCRQ;ATP5PD;SLC25A6;NDUFC2;DCTN3;WNT2;COX6C;PSMB4;HSD17B10;NDUFB10;NDUFB7;RAB39B;ATP5MC3;NDUFA3;NDUFA1;COX7A2;NDUFS5;NDUFA8;ATP5MC2;NDUFA11;NDUFA13;ATP5PF;PSMB6;UQCRH;WNT6;CALM2;CSNK2B;CYC1;NDUFB2;COX7B;NDUFAB1;PSMC5;NDUFA2;PARK7;NDUFS7;NDUFB8;NDUFB3;SOD1;DNAL4;NDUFA7;UBE2L6;ADRM1;ATP5F1B;GPX3;CALM3;NDUFB4;TUBB;PSMA2;PSMA7;HTRA2;CALM1;GRM1;FZD1;UBC;ATP5F1A;CDK5;ATP5MC1;PSMB3;NDUFB1;ATP5PB;PSMA4;FADD;PSMB1;GABARAPL2;COX5A;NDUFS6;HRAS;NDUFC1;CSNK2A3;NDUFS8;GABARAP;NDUFB5;TUBB2A;SDHD;SIGMAR1;UQCRC1;CDK5R1;PSMC3;VDAC1;NDUFA6;TUBA4A;FZD2;NDUFA9;FRAT2;PSMD2;RELA;COX7A2L;DAXX;FRAT1;MAP2K2;NDUFS3;NDUFA12;FZD8;PSMC4;RAB8A;PSMD9;BAX;TNF;PSMD8;SEM1;CYCS;UBA1;RAC1;STX1A;COX7A1;NDUFB9;DVL1;PSMB5;PRNP;HSPA5;MAPK11;BAD;VDAC2;ATG101;PSMB2;ATF4;NRBF2;PSMD3;ATP5F1C;PSMD4;NEFH;CYBB;BAK1;NDUFB6;DCTN1;PSMD13;UBA7;DNAH10;NDUFA4L2;TUBA1B;MAPK3;MAPK12;PPID;CALML4;TNFRSF1A;UQCRFS1;TUBB4B,0,KEGG
prerank,Staphylococcus_aureus,-0.5931297776887445,-1.0371324871512833,0.4536082474226804,1.0,1.0,27/52,21.52%,DEFB1;C1QC;KRT10;C1QA;C1QB;KRT18;HLA-DPA1;CFD;FCGR3A;CAMP;KRT36;HLA-DOA;HLA-DPB1;HLA-DRA;HLA-DMA;FCGR1A;ITGB2;SELPLG;HLA-DRB1;HLA-DQA2;IL10;KRT23;C3AR1;FPR1;C3;FPR2;SELP,0,KEGG
prerank,Human_cytomegalovirus,-0.5734746646246485,-1.0353263018720855,0.44,1.0,1.0,65/198,23.18%,ITGB3;GNG12;GNB3;GNG8;CCND1;E2F1;CCL2;HLA-B;GNGT2;CALM2;RAC2;HLA-A;CALM3;CALM1;CCR5;GNG5;FADD;HLA-C;CCL4;GNAI2;GNB2;B2M;CALR;HRAS;MYC;NFATC2;TAP1;EIF4EBP1;RELA;RPS6KB2;MAP2K2;CCL4L2;BAX;TNF;HLA-E;CDK4;CYCS;RAC1;GNAS;CREB3L4;GNG10;GNA11;TRADD;MAPK11;CREB3;ATF4;GNG11;BAK1;CXCR4;CDKN1A;TAP2;MAPK3;MAPK12;CALML4;TNFRSF1A;RHOA;PDIA3;TP53;CXCR2;HLA-G;PTGER2;TAPBP;ADCY6;NFKBIA;PPP3R1,0,KEGG
prerank,Prostate_cancer,-0.5694305562827839,-1.0352866893145178,0.41,1.0,1.0,22/94,17.44%,EGF;NKX3-1;CCND1;LEF1;GSTP1;E2F1;HSP90AB1;PDGFD;HRAS;HSP90AA1;PDGFA;ZEB1;RELA;MAP2K2;SPINT1;CREB3L4;HSP90B1;BAD;CREB3;ATF4;PDGFB;PLAU,0,KEGG
prerank,Neutrophil_extracellular,-0.5731086945616498,-1.0348381816799819,0.49,1.0,1.0,50/105,28.55%,ITGB3;SLC25A4;CTSG;ACTG1;ACTB;SLC25A5;SLC25A6;RAC2;FCGR3A;CAMP;HMGB1;VDAC1;RELA;MAP2K2;CYBA;FCGR1A;ITGB2;SELPLG;RAC1;MAPK11;CASP1;VDAC2;MPO;GSDMD;CYBB;MAPK3;MAPK12;NCF4;FPR1;C3;ELANE;FPR2;SELP;PPIF;NCF1;TLR8;TLR4;PIK3R2;CASP4;PLCB3;FCGR3B;NCF2;VDAC3;TLR7;AKT1;SIGLEC9;HDAC1;HDAC2;AZU1;PLCB4,0,KEGG
prerank,Thermogenesis_ACSL1,-0.580927934178378,-1.0346321609851379,0.51,1.0,1.0,87/209,18.56%,COX14;RPS6;ATP5F1E;ACTG1;UQCR10;COX8A;COX7C;UQCR11;ACTB;UQCRB;COX6B1;ATP5PO;COX4I1;COX6A1;ATP5MF;NDUFB11;ATP5MG;ATP5F1D;COX5B;NDUFA4;UQCRQ;ATP5PD;NDUFAF3;NDUFC2;COX6C;ATP5ME;NDUFB10;NDUFB7;ATP5MC3;NDUFA3;NDUFA1;COX7A2;NDUFS5;NDUFA8;ATP5MC2;NDUFA11;NDUFA13;ATP5PF;UQCRH;CYC1;NDUFB2;COX7B;NDUFAB1;NDUFA2;NDUFS7;COA3;NDUFB8;NDUFB3;NDUFA7;ATP5F1B;NDUFB4;COA6;ATP5F1A;ATP5MC1;NDUFB1;ATP5PB;COX5A;NDUFS6;HRAS;NDUFC1;NDUFS8;PRDM16;NDUFB5;SDHD;UQCRC1;NDUFA6;NDUFA9;COX17;COX7A2L;RPS6KB2;NDUFS3;NDUFA12;COX16;NDUFAF8;MLST8;GNAS;CREB3L4;COX7A1;NDUFB9;MAPK11;CREB3;CPT2;SMARCD2;COA4;ATP5F1C;NDUFB6;RPS6KA6,0,KEGG
prerank,Insulin_secretion,-0.5846350473391682,-1.0295933795361272,0.4387755102040816,1.0,1.0,4/73,5.10%,ATP1A2;CAMK2A;KCNN2;ATP1B4,0,KEGG
prerank,Fluid_shear,-0.5779516535014657,-1.028494585362603,0.47,1.0,1.0,44/124,21.53%,ITGB3;BMP4;GSTM5;ACTG1;GSTP1;ACTB;CCL2;CALM2;RAC2;CALM3;CALM1;HSP90AB1;SUMO3;GSTM1;GSTA4;SUMO2;GSTO1;TXN;KDR;HSP90AA1;THBD;PDGFA;GSTM4;RELA;GSTM3;TXN2;CYBA;CTSL;TNF;RAC1;SDC4;HSP90B1;HMOX1;MAPK11;PDGFB;MGST3;CDH5;MAPK12;CALML4;TNFRSF1A;RHOA;TP53;KLF2;GPC1,0,KEGG
prerank,Hedgehog_signaling,-0.5779675493524709,-1.024952812460938,0.5,1.0,1.0,2/52,3.74%,CCND1;IHH,0,KEGG
prerank,Other_types,-0.5674193954424058,-1.0247875074320856,0.53125,1.0,1.0,3/46,8.55%,GALNT5;ST6GAL2;B4GALT2,0,KEGG
prerank,Pathways_in,-0.5694675660652877,-1.0244276807078094,0.38,1.0,1.0,86/477,16.75%,EGF;WNT5A;BMP4;GNG12;WNT8B;GNB3;NOS2;WNT11;NKX3-1;FZD7;HEY1;WNT7A;GNG8;CAMK2A;CCND1;WNT10A;BIRC7;FGFR4;BMP2;FGF8;DLL3;GSTM5;WNT8A;LEF1;IL2RB;GSTP1;ELOB;E2F1;PLEKHG5;IL7R;CKS1B;WNT2;CEBPA;GNGT2;WNT6;CALM2;RAC2;CALM3;CALM1;FZD1;HSP90AB1;HES1;GNG5;GSTM1;GSTA4;FADD;ETS1;GSTO1;GNAI2;GNB2;GADD45G;HRAS;MYC;LAMB3;HSP90AA1;IL13;PDGFA;TRAF4;GSTM4;FZD2;IL2RG;FRAT2;RELA;RPS6KB2;GSTM3;FRAT1;MAP2K2;FZD8;BBC3;LPAR3;BAX;SKP1;RBX1;CDK4;CYCS;RAC1;CKS2;GADD45A;GNAS;GNG10;GNA11;DVL1;HSP90B1;HMOX1;MET;BAD,0,KEGG
prerank,Prion_disease,-0.5772182509261699,-1.0231566016781934,0.44,1.0,1.0,131/246,22.43%,SLC25A4;C1QC;C8G;ATP5F1E;UQCR10;COX8A;COX7C;UQCR11;UQCRB;COX6B1;ATP5PO;COX4I1;COX6A1;SLC25A5;NDUFB11;ATP5F1D;COX5B;NDUFA4;HSPA8;UQCRQ;ATP5PD;SLC25A6;NDUFC2;COX6C;PSMB4;NDUFB10;NDUFB7;ATP5MC3;NDUFA3;NDUFA1;COX7A2;NDUFS5;NDUFA8;C1QA;ATP5MC2;C1QB;NDUFA11;NDUFA13;ATP5PF;PSMB6;UQCRH;CSNK2B;CYC1;NDUFB2;COX7B;NDUFAB1;PSMC5;NDUFA2;NDUFS7;RAC2;NDUFB8;NDUFB3;SOD1;NDUFA7;ADRM1;ATP5F1B;NDUFB4;TUBB;PSMA2;PSMA7;HSPA1A;ATP5F1A;ATP5MC1;PSMB3;NDUFB1;ATP5PB;PSMA4;PSMB1;COX5A;NDUFS6;NDUFC1;CSNK2A3;NDUFS8;NDUFB5;TUBB2A;SDHD;UQCRC1;PSMC3;VDAC1;NDUFA6;TUBA4A;NDUFA9;PSMD2;COX7A2L;CYBA;NDUFS3;NDUFA12;PSMC4;PSMD9;BAX;TNF;PSMD8;SEM1;CYCS;RAC1;CREB3L4;COX7A1;NDUFB9;PSMB5;PRNP;HSPA5;MAPK11;BAD;CREB3;VDAC2;PSMB2;ATF4;HSPA1B;PSMD3;ATP5F1C;PSMD4;CYBB;NDUFB6;HSPA6;PSMD13;NDUFA4L2;TUBA1B;MAPK3;MAPK12;UQCRFS1;NCF4;TUBB4B;NDUFS2;HSPA2;PPIF;PSMC1;PSMA1;HSPA1L;STIP1;PSMD6;NCF1,0,KEGG
prerank,Glutathione_metabolism,-0.5897518032302814,-1.020216547943497,0.5,1.0,1.0,15/45,14.22%,GSTM5;GSTP1;GGCT;GPX4;GPX7;GPX3;GSTM1;GSTA4;GSTO1;SRM;G6PD;PRDX6;GSTM4;GSTM3;OPLAH,0,KEGG
