Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,n_input_genes,organism,go_library,p_adj_global
GO_Biological_Process_2021,positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902961),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,PICALM,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of vesicle size (GO:0097494),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,PICALM,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,response to caffeine (GO:0031000),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,SLC8A1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of histone H3-K9 methylation (GO:0051574),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,JARID2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,late nucleophagy (GO:0044805),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,ATG7,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of podosome assembly (GO:0071803),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,ASAP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,lysosomal microautophagy (GO:0016237),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,ATG7,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,macropinocytosis (GO:0044351),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,DOCK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0016185),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,PICALM,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456),1/7,0.0344842492004146,0.2257979337625343,0,0,33.49158249158249,112.77461836050252,VMP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of endocytosis (GO:0030100),2/61,0.0374213004237331,0.2257979337625343,0,0,6.863023175371843,22.54856700617945,MCTP1;PICALM,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),4/252,0.0377569145088387,0.2257979337625343,0,0,3.301747311827957,10.818461177683751,PTPRC;PRKCB;MAML3;JAK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,negative regulation of B cell apoptotic process (GO:0002903),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,FOXP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,pyrimidine nucleobase catabolic process (GO:0006208),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,DPYD,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,aromatic compound catabolic process (GO:0019439),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,TET2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of ATPase-coupled calcium transmembrane transporter activity (GO:1901894),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,VMP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,negative regulation of microglial cell activation (GO:1903979),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,PTPRC,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,negative regulation of T cell mediated cytotoxicity (GO:0001915),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,PTPRC,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of myeloid leukocyte differentiation (GO:0002761),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,FOXP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of nitric oxide metabolic process (GO:0080164),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,JAK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of aspartic-type peptidase activity (GO:1905247),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,PICALM,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,forebrain neuron differentiation (GO:0021879),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,ZSWIM6,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,JAK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,histone H3-K4 monomethylation (GO:0097692),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,KMT2C,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of melanin biosynthetic process (GO:0048023),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,ZEB2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of MHC class II biosynthetic process (GO:0045348),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,JAK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,synaptic vesicle budding (GO:0070142),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,PICALM,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of secondary metabolite biosynthetic process (GO:1900378),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,ZEB2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,tyrosine phosphorylation of STAT protein (GO:0007260),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,JAK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,vascular associated smooth muscle contraction (GO:0014829),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,SLC8A1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,protein deglutamylation (GO:0035608),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,AGTPBP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,natural killer cell differentiation (GO:0001779),1/8,0.0393135041520565,0.2257979337625343,0,0,28.705627705627705,92.8967850071638,PTPRC,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of Ras protein signal transduction (GO:0046579),2/63,0.0396819029137973,0.2257979337625343,0,0,6.637336901973904,21.417757229084128,AKAP13;JAK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,negative regulation of protein phosphorylation (GO:0001933),3/152,0.0407863209421978,0.2257979337625343,0,0,4.099702483913374,13.116623076227349,PTPRC;GNAQ;PRKAG2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of cilium assembly (GO:1902017),2/64,0.0408312655246501,0.2257979337625343,0,0,6.529953917050691,20.88479849248963,TBC1D5;TBC1D22A,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),3/155,0.0428110923844909,0.2257979337625343,0,0,4.018176885512751,12.661106772029475,SLCO3A1;PRKCB;IRAK3,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,purine nucleobase metabolic process (GO:0006144),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,DPYD,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,PICALM,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,bone cell development (GO:0098751),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,FOXP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,negative regulation of protein-containing complex disassembly (GO:0043242),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,IRAK3,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of fertilization (GO:0080154),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,PLCB1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,FOXP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,icosanoid transport (GO:0071715),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,SLCO3A1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of mast cell degranulation (GO:0043306),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,GAB2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,interleukin-23-mediated signaling pathway (GO:0038155),1/9,0.0441188457824273,0.2257979337625343,0,0,25.116161616161616,78.3842312444799,JAK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of myeloid cell differentiation (GO:0045637),2/68,0.0455522545652315,0.2257979337625343,0,0,6.132962275819419,18.944077490294053,PRKCB;KMT2C,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,response to lipopolysaccharide (GO:0032496),3/159,0.0455880793261003,0.2257979337625343,0,0,3.914353687549564,12.087950910125883,IRAK3;JAK2;FOXP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",9/948,0.0476657000326846,0.2257979337625343,0,0,1.99708598111154,6.078217490839994,ZEB2;CUX1;TRPS1;JARID2;PLCB1;BACH1;PHF21A;FOXP1;ETV6,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of plasma membrane bounded cell projection assembly (GO:0120032),2/70,0.0479847867745847,0.2257979337625343,0,0,5.951980792316927,18.075399411278084,TBC1D5;TBC1D22A,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of axon guidance (GO:1902667),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,ZSWIM6,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,negative regulation of lymphocyte apoptotic process (GO:0070229),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,FOXP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,cellular response to hydroxyurea (GO:0072711),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,SPIDR,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,cellular response to purine-containing compound (GO:0071415),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,SLC8A1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,negative regulation of transmembrane transport (GO:0034763),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,PRKCB,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of podosome assembly (GO:0071801),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,ASAP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,pinocytosis (GO:0006907),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,DOCK2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,secretory granule organization (GO:0033363),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,LYST,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of RIG-I signaling pathway (GO:1900246),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,USP15,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,PRKCB,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,monocyte activation (GO:0042117),1/10,0.0489003911418304,0.2257979337625343,0,0,22.32435465768799,67.37423003045056,FOXP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,myeloid leukocyte differentiation (GO:0002573),2/71,0.0492185490137595,0.2257979337625343,0,0,5.865424430641822,17.663636014354466,GAB2;FOXP1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,response to ionizing radiation (GO:0010212),2/72,0.0504637828415356,0.2257979337625343,0,0,5.78134110787172,17.265971584773993,COP1;SPIDR,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,positive regulation of neurogenesis (GO:0050769),2/72,0.0504637828415356,0.2257979337625343,0,0,5.78134110787172,17.265971584773993,CUX1;NUMB,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of hydrolase activity (GO:0051336),2/73,0.0517203452860749,0.2257979337625343,0,0,5.699626329405001,16.881746303056282,SIPA1L1;ARHGAP15,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,pyrimidine nucleoside catabolic process (GO:0046135),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,DPYD,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,carnitine shuttle (GO:0006853),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,PRKAG2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,cell proliferation in forebrain (GO:0021846),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,NUMB,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,cellular glucan metabolic process (GO:0006073),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,PRKAG2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,negative regulation of protein localization to cell surface (GO:2000009),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,PICALM,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,cellular response to increased oxygen levels (GO:0036295),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,ATG7,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,regulation of melanin biosynthetic process (GO:0048021),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,ZEB2,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,cyclooxygenase pathway (GO:0019371),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,TBXAS1,0,100,human,GO_Biological_Process_2021,0.45274409802211457
GO_Biological_Process_2021,desensitization of G protein-coupled receptor signaling pathway (GO:0002029),1/11,0.0536582567508638,0.2257979337625343,0,0,20.09090909090909,58.76831842188268,GRK3,0,100,human,GO_Biological_Process_2021,0.45274409802211457
